user_id,perk,group
559112,Loyalty Rewards,Minimal Discount Seekers
559146,Free Cancellation,Business Breeze
559148,1 Extra Bag with VIP Lounge,Elite Flyers
559164,Loyalty Rewards,Minimal Discount Seekers
559176,Loyalty Rewards,Minimal Discount Seekers
559194,Loyalty Rewards,Minimal Discount Seekers
559211,Jet Miles Points,Frequent Travellers
559226,20% off on First Booking,High Intent Visitors
559228,Loyalty Rewards,Minimal Discount Seekers
559266,20% off on First Booking,High Intent Visitors
559277,Exclusive Discount,Budget Consious
559324,Loyalty Rewards,Minimal Discount Seekers
559345,1 Night with Hotel Meal Free,Long Term Lodgers
559368,Loyalty Rewards,Minimal Discount Seekers
559407,Jet Miles Points,Frequent Travellers
559432,Early Bird Bonuses,Pre Booked Nomands
559441,Loyalty Rewards,Minimal Discount Seekers
559461,20% off on First Booking,High Intent Visitors
559464,1 Night with Hotel Meal Free,Long Term Lodgers
559465,20% off on First Booking,High Intent Visitors
559468,Loyalty Rewards,Minimal Discount Seekers
559469,Jet Miles Points,Frequent Travellers
559473,Jet Miles Points,Frequent Travellers
559520,Loyalty Rewards,Minimal Discount Seekers
559537,1 Extra Bag with VIP Lounge,Elite Flyers
559547,20% off on First Booking,High Intent Visitors
559661,20% off on First Booking,High Intent Visitors
559695,Free Cancellation,Business Breeze
559712,Jet Miles Points,Frequent Travellers
559758,20% off on First Booking,High Intent Visitors
559772,Free Cancellation,Business Breeze
559775,Jet Miles Points,Frequent Travellers
559782,Jet Miles Points,Frequent Travellers
559787,Loyalty Rewards,Minimal Discount Seekers
559794,Jet Miles Points,Frequent Travellers
559832,20% off on First Booking,High Intent Visitors
559834,Loyalty Rewards,Minimal Discount Seekers
559846,Loyalty Rewards,Minimal Discount Seekers
559863,Loyalty Rewards,Minimal Discount Seekers
559901,Jet Miles Points,Frequent Travellers
559918,Loyalty Rewards,Minimal Discount Seekers
559936,Loyalty Rewards,Minimal Discount Seekers
559981,Jet Miles Points,Frequent Travellers
559995,1 Extra Bag with VIP Lounge,Elite Flyers
560015,Loyalty Rewards,Minimal Discount Seekers
560035,Loyalty Rewards,Minimal Discount Seekers
560065,Loyalty Rewards,Minimal Discount Seekers
560078,Loyalty Rewards,Minimal Discount Seekers
560085,Free Cancellation,Business Breeze
560090,Loyalty Rewards,Minimal Discount Seekers
560125,Loyalty Rewards,Minimal Discount Seekers
560175,Loyalty Rewards,Minimal Discount Seekers
560195,Jet Miles Points,Frequent Travellers
560213,1 Extra Bag with VIP Lounge,Elite Flyers
560245,1 Extra Bag with VIP Lounge,Elite Flyers
560257,20% off on First Booking,High Intent Visitors
560273,Loyalty Rewards,Minimal Discount Seekers
560279,20% off on First Booking,High Intent Visitors
560291,Free Cancellation,Business Breeze
560341,Loyalty Rewards,Minimal Discount Seekers
560362,Free Cancellation,Business Breeze
560367,Free Cancellation,Business Breeze
560374,Jet Miles Points,Frequent Travellers
560433,20% off on First Booking,High Intent Visitors
560468,Loyalty Rewards,Minimal Discount Seekers
560478,1 Extra Bag with VIP Lounge,Elite Flyers
560495,20% off on First Booking,High Intent Visitors
560497,Loyalty Rewards,Minimal Discount Seekers
560508,20% off on First Booking,High Intent Visitors
560511,Jet Miles Points,Frequent Travellers
560519,Loyalty Rewards,Minimal Discount Seekers
560529,20% off on First Booking,High Intent Visitors
560627,Loyalty Rewards,Minimal Discount Seekers
560672,Free Cancellation,Business Breeze
560680,20% off on First Booking,High Intent Visitors
560723,20% off on First Booking,High Intent Visitors
560733,Free Cancellation,Business Breeze
560739,Jet Miles Points,Frequent Travellers
560747,Jet Miles Points,Frequent Travellers
560796,1 Night with Hotel Meal Free,Long Term Lodgers
560803,Jet Miles Points,Frequent Travellers
560854,Jet Miles Points,Frequent Travellers
560870,Loyalty Rewards,Minimal Discount Seekers
560888,Loyalty Rewards,Minimal Discount Seekers
560897,Loyalty Rewards,Minimal Discount Seekers
560915,Loyalty Rewards,Minimal Discount Seekers
560929,Loyalty Rewards,Minimal Discount Seekers
560948,20% off on First Booking,High Intent Visitors
560949,1 Extra Bag with VIP Lounge,Elite Flyers
560978,1 Night with Hotel Meal Free,Long Term Lodgers
560991,Jet Miles Points,Frequent Travellers
561013,1 Night with Hotel Meal Free,Long Term Lodgers
561031,Free Cancellation,Business Breeze
561033,Jet Miles Points,Frequent Travellers
561037,1 Night with Hotel Meal Free,Long Term Lodgers
561044,20% off on First Booking,High Intent Visitors
561054,Jet Miles Points,Frequent Travellers
561156,20% off on First Booking,High Intent Visitors
561201,1 Extra Bag with VIP Lounge,Elite Flyers
561243,Free Cancellation,Business Breeze
561288,20% off on First Booking,High Intent Visitors
561326,Loyalty Rewards,Minimal Discount Seekers
561331,Loyalty Rewards,Minimal Discount Seekers
561333,20% off on First Booking,High Intent Visitors
561339,1 Extra Bag with VIP Lounge,Elite Flyers
561353,Free Cancellation,Business Breeze
561367,Loyalty Rewards,Minimal Discount Seekers
561386,Jet Miles Points,Frequent Travellers
561503,Jet Miles Points,Frequent Travellers
561519,20% off on First Booking,High Intent Visitors
561642,Free Cancellation,Business Breeze
561652,Loyalty Rewards,Minimal Discount Seekers
561653,Free Cancellation,Business Breeze
561665,1 Extra Bag with VIP Lounge,Elite Flyers
561687,Loyalty Rewards,Minimal Discount Seekers
561699,Loyalty Rewards,Minimal Discount Seekers
561707,Loyalty Rewards,Minimal Discount Seekers
561710,Loyalty Rewards,Minimal Discount Seekers
561798,Free Cancellation,Business Breeze
561837,Loyalty Rewards,Minimal Discount Seekers
561846,Free Cancellation,Business Breeze
561864,Loyalty Rewards,Minimal Discount Seekers
561896,Loyalty Rewards,Minimal Discount Seekers
561908,1 Extra Bag with VIP Lounge,Elite Flyers
561945,Loyalty Rewards,Minimal Discount Seekers
561950,Jet Miles Points,Frequent Travellers
561992,Loyalty Rewards,Minimal Discount Seekers
561994,Jet Miles Points,Frequent Travellers
562010,Jet Miles Points,Frequent Travellers
562032,20% off on First Booking,High Intent Visitors
562042,Loyalty Rewards,Minimal Discount Seekers
562108,Jet Miles Points,Frequent Travellers
562148,Jet Miles Points,Frequent Travellers
562161,1 Extra Bag with VIP Lounge,Elite Flyers
562192,Loyalty Rewards,Minimal Discount Seekers
562209,Loyalty Rewards,Minimal Discount Seekers
562238,Loyalty Rewards,Minimal Discount Seekers
562275,Free Cancellation,Business Breeze
562283,20% off on First Booking,High Intent Visitors
562315,Loyalty Rewards,Minimal Discount Seekers
562334,Free Cancellation,Business Breeze
562338,Loyalty Rewards,Minimal Discount Seekers
562362,Loyalty Rewards,Minimal Discount Seekers
562398,Free Cancellation,Business Breeze
562416,Loyalty Rewards,Minimal Discount Seekers
562417,Jet Miles Points,Frequent Travellers
562428,Jet Miles Points,Frequent Travellers
562490,Free Cancellation,Business Breeze
562516,20% off on First Booking,High Intent Visitors
562529,Jet Miles Points,Frequent Travellers
562576,Early Bird Bonuses,Pre Booked Nomands
562585,Loyalty Rewards,Minimal Discount Seekers
562587,20% off on First Booking,High Intent Visitors
562612,Loyalty Rewards,Minimal Discount Seekers
562641,Loyalty Rewards,Minimal Discount Seekers
562648,Free Cancellation,Business Breeze
562708,Free Cancellation,Business Breeze
562814,20% off on First Booking,High Intent Visitors
562832,Jet Miles Points,Frequent Travellers
562843,Free Cancellation,Business Breeze
562869,Jet Miles Points,Frequent Travellers
562886,Free Cancellation,Business Breeze
562888,20% off on First Booking,High Intent Visitors
562894,Loyalty Rewards,Minimal Discount Seekers
563012,20% off on First Booking,High Intent Visitors
563021,Loyalty Rewards,Minimal Discount Seekers
563052,20% off on First Booking,High Intent Visitors
563059,Jet Miles Points,Frequent Travellers
563100,Loyalty Rewards,Minimal Discount Seekers
563148,Free Cancellation,Business Breeze
563162,Free Cancellation,Business Breeze
563165,Loyalty Rewards,Minimal Discount Seekers
563201,1 Night with Hotel Meal Free,Long Term Lodgers
563221,Jet Miles Points,Frequent Travellers
563253,Loyalty Rewards,Minimal Discount Seekers
563254,Loyalty Rewards,Minimal Discount Seekers
563266,Loyalty Rewards,Minimal Discount Seekers
563315,Loyalty Rewards,Minimal Discount Seekers
563335,1 Extra Bag with VIP Lounge,Elite Flyers
563340,Loyalty Rewards,Minimal Discount Seekers
563342,1 Extra Bag with VIP Lounge,Elite Flyers
563343,Loyalty Rewards,Minimal Discount Seekers
563375,1 Extra Bag with VIP Lounge,Elite Flyers
563410,Loyalty Rewards,Minimal Discount Seekers
563425,Loyalty Rewards,Minimal Discount Seekers
563482,Loyalty Rewards,Minimal Discount Seekers
563483,Free Cancellation,Business Breeze
563489,Jet Miles Points,Frequent Travellers
563507,Jet Miles Points,Frequent Travellers
563544,Free Cancellation,Business Breeze
563588,1 Night with Hotel Meal Free,Long Term Lodgers
563592,1 Extra Bag with VIP Lounge,Elite Flyers
563598,Loyalty Rewards,Minimal Discount Seekers
563679,20% off on First Booking,High Intent Visitors
563691,20% off on First Booking,High Intent Visitors
563711,Free Cancellation,Business Breeze
563731,Free Cancellation,Business Breeze
563735,Free Cancellation,Business Breeze
563736,1 Extra Bag with VIP Lounge,Elite Flyers
563740,Loyalty Rewards,Minimal Discount Seekers
563773,Loyalty Rewards,Minimal Discount Seekers
563787,Jet Miles Points,Frequent Travellers
563831,20% off on First Booking,High Intent Visitors
563853,Loyalty Rewards,Minimal Discount Seekers
563882,Free Cancellation,Business Breeze
563896,Loyalty Rewards,Minimal Discount Seekers
563956,Loyalty Rewards,Minimal Discount Seekers
563974,20% off on First Booking,High Intent Visitors
563995,1 Extra Bag with VIP Lounge,Elite Flyers
564052,Loyalty Rewards,Minimal Discount Seekers
564100,Jet Miles Points,Frequent Travellers
564101,20% off on First Booking,High Intent Visitors
564112,Jet Miles Points,Frequent Travellers
564182,Jet Miles Points,Frequent Travellers
564204,Jet Miles Points,Frequent Travellers
564219,Free Cancellation,Business Breeze
564234,Loyalty Rewards,Minimal Discount Seekers
564252,Free Cancellation,Business Breeze
564258,1 Extra Bag with VIP Lounge,Elite Flyers
564306,Jet Miles Points,Frequent Travellers
564312,Free Cancellation,Business Breeze
564364,1 Extra Bag with VIP Lounge,Elite Flyers
564369,20% off on First Booking,High Intent Visitors
564377,Loyalty Rewards,Minimal Discount Seekers
564430,Jet Miles Points,Frequent Travellers
564434,20% off on First Booking,High Intent Visitors
564495,Free Cancellation,Business Breeze
564498,20% off on First Booking,High Intent Visitors
564517,Jet Miles Points,Frequent Travellers
564534,Free Cancellation,Business Breeze
564588,20% off on First Booking,High Intent Visitors
564593,Loyalty Rewards,Minimal Discount Seekers
564596,Free Cancellation,Business Breeze
564604,Loyalty Rewards,Minimal Discount Seekers
564606,1 Extra Bag with VIP Lounge,Elite Flyers
564616,Loyalty Rewards,Minimal Discount Seekers
564620,Jet Miles Points,Frequent Travellers
564699,Jet Miles Points,Frequent Travellers
564713,Jet Miles Points,Frequent Travellers
564736,Jet Miles Points,Frequent Travellers
564737,1 Extra Bag with VIP Lounge,Elite Flyers
564792,Loyalty Rewards,Minimal Discount Seekers
564822,20% off on First Booking,High Intent Visitors
564842,Loyalty Rewards,Minimal Discount Seekers
564854,Loyalty Rewards,Minimal Discount Seekers
564962,Jet Miles Points,Frequent Travellers
565056,20% off on First Booking,High Intent Visitors
565070,Loyalty Rewards,Minimal Discount Seekers
565076,20% off on First Booking,High Intent Visitors
565109,Jet Miles Points,Frequent Travellers
565114,Loyalty Rewards,Minimal Discount Seekers
565131,Free Cancellation,Business Breeze
565212,Jet Miles Points,Frequent Travellers
565240,20% off on First Booking,High Intent Visitors
565251,Loyalty Rewards,Minimal Discount Seekers
565265,Jet Miles Points,Frequent Travellers
565275,Loyalty Rewards,Minimal Discount Seekers
565280,Loyalty Rewards,Minimal Discount Seekers
565294,Jet Miles Points,Frequent Travellers
565301,Jet Miles Points,Frequent Travellers
565348,20% off on First Booking,High Intent Visitors
565365,1 Night with Hotel Meal Free,Long Term Lodgers
565377,Jet Miles Points,Frequent Travellers
565387,1 Extra Bag with VIP Lounge,Elite Flyers
565419,Loyalty Rewards,Minimal Discount Seekers
565459,Jet Miles Points,Frequent Travellers
565460,Loyalty Rewards,Minimal Discount Seekers
565464,Loyalty Rewards,Minimal Discount Seekers
565467,Loyalty Rewards,Minimal Discount Seekers
565487,20% off on First Booking,High Intent Visitors
565508,20% off on First Booking,High Intent Visitors
565510,Loyalty Rewards,Minimal Discount Seekers
565511,20% off on First Booking,High Intent Visitors
565514,Free Cancellation,Business Breeze
565565,Free Cancellation,Business Breeze
565573,Jet Miles Points,Frequent Travellers
565582,Loyalty Rewards,Minimal Discount Seekers
565601,20% off on First Booking,High Intent Visitors
565718,Jet Miles Points,Frequent Travellers
565755,Loyalty Rewards,Minimal Discount Seekers
565764,Loyalty Rewards,Minimal Discount Seekers
565768,Jet Miles Points,Frequent Travellers
565791,Loyalty Rewards,Minimal Discount Seekers
565826,20% off on First Booking,High Intent Visitors
565827,Loyalty Rewards,Minimal Discount Seekers
565841,Loyalty Rewards,Minimal Discount Seekers
565902,Loyalty Rewards,Minimal Discount Seekers
565910,Loyalty Rewards,Minimal Discount Seekers
565912,Loyalty Rewards,Minimal Discount Seekers
565915,1 Extra Bag with VIP Lounge,Elite Flyers
565935,Jet Miles Points,Frequent Travellers
565949,Free Cancellation,Business Breeze
566002,20% off on First Booking,High Intent Visitors
566008,Free Cancellation,Business Breeze
566032,Jet Miles Points,Frequent Travellers
566044,20% off on First Booking,High Intent Visitors
566059,Jet Miles Points,Frequent Travellers
566061,Loyalty Rewards,Minimal Discount Seekers
566096,Jet Miles Points,Frequent Travellers
566097,20% off on First Booking,High Intent Visitors
566152,Jet Miles Points,Frequent Travellers
566173,1 Night with Hotel Meal Free,Long Term Lodgers
566174,Loyalty Rewards,Minimal Discount Seekers
566196,Loyalty Rewards,Minimal Discount Seekers
566275,1 Extra Bag with VIP Lounge,Elite Flyers
566279,Loyalty Rewards,Minimal Discount Seekers
566312,Loyalty Rewards,Minimal Discount Seekers
566336,Free Cancellation,Business Breeze
566338,Loyalty Rewards,Minimal Discount Seekers
566366,Loyalty Rewards,Minimal Discount Seekers
566424,Loyalty Rewards,Minimal Discount Seekers
566432,Jet Miles Points,Frequent Travellers
566455,Free Cancellation,Business Breeze
566456,20% off on First Booking,High Intent Visitors
566489,Jet Miles Points,Frequent Travellers
566533,20% off on First Booking,High Intent Visitors
566547,Loyalty Rewards,Minimal Discount Seekers
566592,20% off on First Booking,High Intent Visitors
566614,Loyalty Rewards,Minimal Discount Seekers
566625,Free Cancellation,Business Breeze
566626,20% off on First Booking,High Intent Visitors
566650,Loyalty Rewards,Minimal Discount Seekers
566682,Jet Miles Points,Frequent Travellers
566702,Loyalty Rewards,Minimal Discount Seekers
566726,Loyalty Rewards,Minimal Discount Seekers
566735,Jet Miles Points,Frequent Travellers
566749,20% off on First Booking,High Intent Visitors
566762,Jet Miles Points,Frequent Travellers
566770,1 Extra Bag with VIP Lounge,Elite Flyers
566787,Loyalty Rewards,Minimal Discount Seekers
566815,Jet Miles Points,Frequent Travellers
566861,Free Cancellation,Business Breeze
566875,Free Cancellation,Business Breeze
566881,Free Cancellation,Business Breeze
566953,Loyalty Rewards,Minimal Discount Seekers
566964,Loyalty Rewards,Minimal Discount Seekers
566992,Jet Miles Points,Frequent Travellers
566996,20% off on First Booking,High Intent Visitors
566998,Loyalty Rewards,Minimal Discount Seekers
566999,Free Cancellation,Business Breeze
