"gender","age","married","has_children","home_country","user_id","median_page_clicks","num_sessions","median_session_duration_seconds","total_booked_trips","num_cancelled_trips","num_no_booking","num_not_completed_trips","num_completed_trips","num_round_trip_flights","num_one_way_flights","total_flights_booked","total_hotels_booked","median_flight_discount_amount","median_flight_base_price","median_flight_spent","median_hotel_spent","median_hotel_discount_amount","median_checked_bags","median_seats_booked","median_rooms","median_days_until_departure","median_days_until_checkin","median_days_stay_flight","median_night_stay_hotel","num_times_travelled_from_homeairport","num_times_travelled_to_homeairport","num_times_travelled_from_outside_homeairport","num_times_expensive_hotel_booked","num_times_expensive_flight_booked","num_weekend_trip","num_holiday_season_trip","avg_distance_flown"
"F","53","true","false","usa","543114","16","8","117.5","5","0","3","0","5","4","","8","5","","568.9649999999999","568.9649999999999","210.9","0.05","0.5","1","1","6.028599537037037","6.189930497685185","3.5","3","4","0","0","1","0","0","0","2897.951324020186"
"F","17","false","false","canada","543126","9","8","65.5","3","0","5","0","3","2","","4","3","0.15","237.185","584.095","291","0.15","1","2","1","5.999814814814815","7.451474131944444","2","1","2","0","0","0","0","0","0","642.1889247898121"
"F","47","true","false","usa","543165","13","9","95","3","0","6","0","3","3","","6","2","0.1","326.48","293.832","162.45","0.05","0","1","1","8.798391203703703","7.777884924768518","3","1.5","3","0","0","0","0","0","0","2203.0200763055664"
"F","39","true","false","usa","543222","12","8","88","3","1","4","0","2","2","","4","1","","548.875","971.505","260","","1","1.5","1","8.21251736111111","7.833050462962963","6","5","2","0","0","0","0","0","0","1685.2421300175076"
"F","64","true","false","usa","543237","14.5","8","109.5","3","0","5","0","3","3","","6","2","0.2","361.22","450.32","795","","0","1","1.5","9.02056712962963","9.166172106481483","2","5","3","0","0","0","0","0","0","1765.358356106956"
"F","64","true","false","usa","543240","13","8","100","3","0","5","0","3","1","","2","3","0.05","287.17","287.17","1248","","0","1","1","6.782650462962963","6.948829629629629","4","12","1","0","0","0","0","0","0","1651.2527233889723"
"F","41","false","false","usa","543271","7","9","53","2","0","7","0","2","2","","4","2","","2123.585","3486.0950000000003","470.5","","1","1.5","1.5","8.209508101851853","8.672829716435185","2.5","2","2","0","0","0","0","0","0","8122.645601756958"
"F","45","true","true","usa","543273","19","9","140","5","0","4","0","5","3","","6","5","","178.21","178.21","1250","","0","1","1","6.472060185185185","6.603489872685185","2","5","3","0","0","0","0","0","0","1355.0636971235942"
"F","49","false","true","usa","543304","12","8","89","3","0","5","0","3","3","","6","3","","499.37","499.37","807.3","0.1","1","1","1","10.838229166666666","11.0650359375","4","2","3","0","0","1","0","0","1","2239.3058805960613"
"F","37","false","true","usa","543306","18.5","8","139","3","0","5","0","3","2","","4","2","","350.34000000000003","350.34000000000003","636.6","0.2","1","1","1","7.0481597222222225","3.907167881944445","3","4","2","0","0","0","0","0","0","2230.9979826920403"
"M","42","false","false","usa","543327","18.5","8","135","4","0","4","0","4","4","","8","4","","381.42999999999995","381.42999999999995","348","","0","1","1","6.708304398148148","6.898799189814815","3","1.5","4","0","0","0","0","0","0","2091.8247256917375"
"F","28","false","false","canada","543339","16.5","8","124","3","0","5","0","3","3","","6","3","","685.61","685.61","560","","0","1","1","7.012835648148148","7.301937210648148","8","5","3","0","0","0","0","0","1","3736.4834280942505"
"F","44","false","false","usa","543352","18","8","132.5","4","0","4","0","4","2","1","5","3","0.2","219.99","200.56","272","","1","1","1","5.138877314814815","4.760975983796296","3","2","3","0","0","1","0","0","1","1630.7235265150784"
"F","43","false","false","usa","543375","16","9","121","4","0","5","0","4","4","","8","4","0.05","613.11","613.11","134","","0.5","1","1","8.852089120370369","9.087052922453704","2.5","1","4","0","0","1","0","1","0","3398.029777401034"
"F","40","false","false","usa","543385","18","8","134.5","6","0","2","0","6","5","","10","6","0.07500000000000001","702.45","688.731","495.45","0.07500000000000001","0","1","1","9.056979166666666","10.278270312499998","3","2","5","0","0","1","0","0","3","2875.382814265322"
"F","34","false","true","usa","543428","15","8","110.5","2","0","6","0","2","","","0","2","0.25","","","919.5","","","","1","","15.09154513888889","","7","0","0","0","0","0","0","0",""
"F","35","false","false","usa","543437","15","9","113","2","0","7","0","2","1","","2","2","","347.33","347.33","311.05","0.15","0","1","1.5","6.51917824074074","9.180701822916667","3","1.5","1","0","0","0","0","0","0","1854.553602696266"
"F","35","true","true","usa","543476","10.5","8","78.5","1","0","7","0","1","","","0","1","0.15","","","462.4","0.15","","","1","","11.876724537037036","","8","0","0","0","0","0","0","0",""
"F","51","true","false","canada","543497","16.5","8","125.5","5","0","3","0","5","5","","10","4","0.2","195.02","312.032","362","0.1","0","1","1.5","6.42449074074074","6.227558246527778","3","2","5","0","0","0","0","0","1","1546.8284405411498"
"F","36","false","false","usa","543557","5.5","8","41","2","0","6","0","2","2","","4","2","","129.855","129.855","297","","0.5","1","1","8.049739583333334","8.1689","3","2","2","0","0","0","0","0","0","697.847980258839"
"M","47","true","true","usa","543559","14","8","105","2","0","6","0","2","2","","4","2","","402.70000000000005","402.70000000000005","281.1","0.1","0","1","1","7.670457175925926","7.869495457175926","3.5","2","2","0","0","0","0","0","0","2275.19994214837"
"M","36","false","false","usa","543618","14","8","103.5","1","0","7","0","1","1","","2","1","","421.73","421.73","399","","1","1","1","7.00505787037037","7.256928703703704","1","1","1","0","0","1","0","0","0","3075.1757450132295"
"F","37","false","false","usa","543620","4.5","8","33.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","34","false","false","usa","543659","17.5","8","129","5","0","3","0","5","5","","10","4","0.35","372.57","372.57","242.5","","1","1","1","6.628136574074074","6.352484027777777","3","2","5","0","0","0","0","0","0","2273.5414064404404"
"F","20","false","false","canada","543660","11","8","79.5","2","0","6","0","2","1","","2","1","0.1","744.3","1488.6","3757","0.1","1","2","1","309.1939351851852","5.797731481481481","12","13","1","0","0","0","0","0","0","2014.8186886685949"
"F","36","true","false","usa","543666","15","8","111.5","4","0","4","0","4","4","","8","4","","464.01","534.71","440","","0","1","1","6.360642361111111","6.605115017361111","2.5","1.5","4","0","0","1","0","0","0","2026.431424691095"
"F","34","false","false","canada","543668","18","9","135","5","0","4","0","5","5","","10","5","","248.49","248.49","183.6","0.1","0","1","1","8.779386574074074","9.043196469907407","2","1","5","0","0","0","0","0","1","1929.0984241193619"
"F","52","true","true","usa","543671","9","9","67","2","0","7","0","2","1","","2","2","","288.21","288.21","674.1","0.07500000000000001","0","1","1.5","8.053020833333333","22.549963744212967","3","2.5","1","0","0","0","0","0","0","1413.3668406824381"
"F","58","true","false","usa","543694","4","8","31.5","1","0","7","0","1","1","","2","1","","417.86","417.86","120","","0","1","1","8.001423611111111","8.194753819444445","2","1","1","0","0","0","0","0","0","2200.4877486605214"
"F","18","false","false","canada","543696","6.5","8","50","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"M","35","false","true","usa","543713","9","8","66","3","0","5","0","3","2","","4","3","0.05","297.17","291.544","512","","0","1","1","9.045040509259259","8.574702314814814","5","5","2","0","0","0","0","0","0","1686.296790194745"
"F","40","true","true","usa","543716","16","10","120.5","4","0","6","0","4","4","","8","4","","602.775","602.775","413.5","","1","1","1","9.208483796296296","9.39220697337963","2.5","1","4","0","0","1","0","0","0","3021.3569081403625"
"F","58","false","false","usa","543723","10.5","8","77","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","42","false","false","usa","543728","20","8","147.5","5","0","3","0","5","5","","10","5","0.05","599.09","599.09","181","","0","1","1","6.4015625","6.640914583333333","3","1","5","0","0","0","0","0","1","2979.925983747615"
"F","56","true","true","usa","543778","12.5","8","92.5","4","0","4","0","4","2","1","5","4","0.1","394.82","394.82","350.2","0.15000000000000002","0","1","1","6.737824074074074","5.674823263888889","3","2.5","3","0","0","0","0","0","0","2398.659544254304"
"F","33","false","false","usa","543810","18","8","136.5","6","0","2","0","6","5","","10","6","0.1","410.6","410.6","230","0.1","1","1","1","9.531354166666667","9.272329484953705","3","2","5","0","0","0","0","0","1","2509.670100003299"
"F","24","false","false","usa","543816","6","8","45.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","18","false","false","usa","543817","15.5","8","113.5","1","0","7","0","1","1","","2","1","","510.3","510.3","0","","0","1","1","11.344398148148148","11.559823148148148","2","0","1","0","0","0","0","0","0","2672.990411642033"
"F","39","false","false","canada","543826","13","8","95.5","3","0","5","0","3","2","","4","3","0.25","193.14","174.55599999999998","405","","0.5","1","1","6.675503472222222","7.4405865162037035","4","5","2","0","0","0","0","0","1","1019.455572345498"
"F","40","true","false","usa","543885","13","10","97.5","1","0","9","0","1","","","0","1","","","","936","","","","2","","3.9396643518518517","","6","0","0","0","0","0","0","0",""
"F","39","false","false","usa","543900","6","8","45.5","2","0","6","0","2","2","","4","2","","450.725","450.725","1439.1","0.1","0.5","1","1","5.60751736111111","5.822415277777778","7.5","5.5","2","0","0","1","0","0","0","2558.2091145050836"
"F","37","false","false","usa","543927","18","8","136","3","0","5","0","3","3","","6","3","","379.36","379.36","396","0.2","0","1","1","5.782685185185185","5.965056018518519","4","2","3","0","0","0","0","0","1","1971.8214137738335"
"F","18","false","false","usa","543928","6","8","45","2","0","6","0","2","2","","4","2","","313.20000000000005","313.20000000000005","545","","0.5","1","1","8.377366898148148","8.557807002314815","5.5","4","2","0","0","0","0","0","0","1907.7344976518452"
"F","45","false","false","usa","543937","7.5","8","56.5","3","0","5","0","3","2","","4","3","","745.485","745.485","186","","1","1","1","7.843645833333333","7.078981076388889","3.5","2","2","0","0","1","0","0","0","4072.022252323809"
"F","39","false","false","usa","543952","18","8","134.5","5","0","3","0","5","4","1","9","4","0.05","212.21","212.21","349.25","0.15","0","1","1","8.255578703703703","6.83957271412037","6.5","2.5","5","0","0","0","0","0","1","5787.152219278905"
"F","36","false","false","usa","543968","22","8","166.5","6","0","2","0","6","6","","12","6","0.1","626.37","594.4745","671.4","0.1","0.5","1","1","6.8074768518518525","7.099839351851852","3.5","2.5","6","0","0","3","0","0","1","3588.981522528669"
"F","33","false","false","usa","543976","19","9","141","4","1","4","0","3","2","","4","3","","205.31","205.31","249","","1","1","1","7.027777777777779","8.445649131944444","3.5","3","2","0","0","0","0","0","0","1061.1516505633426"
"F","44","false","true","usa","544002","15.5","8","116","3","0","5","0","3","3","","6","3","","290.87","290.87","152","","1","1","1","9.441087962962962","9.62665150462963","2","1","3","0","0","0","0","0","0","1809.5832767804225"
"F","38","false","false","usa","544008","7.5","8","57.5","3","0","5","0","3","3","","6","2","","241.04","241.04","747.5","","0","1","1.5","5.656585648148148","8.944553819444444","3","2.5","3","0","0","0","0","0","0","1305.0660250533356"
"F","48","false","true","usa","544012","20","8","148.5","4","0","4","0","4","1","2","4","4","0.1","87.14","126.036","809","","0","1","1.5","12.214270833333334","8.459646643518518","4","3.5","3","0","0","0","0","0","1","881.9919056612116"
"F","34","false","false","usa","544015","9.5","8","72","1","0","7","0","1","1","","2","1","","586.17","586.17","285","","1","1","1","9.649016203703704","9.931280787037037","5","3","1","0","0","0","0","0","0","4182.976750111347"
"F","41","false","true","usa","544043","17","10","125","4","0","6","0","4","3","","6","4","","224.22","224.22","175","0.05","1","1","1","5.5525115740740745","4.890479137731481","2","1.5","3","0","0","0","0","0","1","1122.7965820008242"
"F","45","true","true","usa","544163","15","8","109","4","0","4","0","4","2","","4","4","0.1","941.3900000000001","1538.1150000000002","827","","1","1.5","1.5","7.300989583333333","7.590553385416667","2","3.5","2","0","0","1","0","0","1","3856.120146744865"
"F","54","true","false","usa","544207","10","8","74","4","0","4","0","4","2","1","5","4","","214.44","214.44","422","","1","1","1","7.461643518518518","7.245891406249999","3.5","3","3","0","0","0","0","0","0","2393.754447203621"
"F","49","true","false","usa","544254","18.5","8","139.5","4","0","4","0","4","4","","8","3","0.3","964.8800000000001","1224.308","744","","0","2","2","9.508842592592593","9.65325295138889","3.5","4","4","0","0","0","0","0","1","2812.3843305472146"
"F","44","true","false","usa","544256","7","9","54","1","0","8","0","1","1","","2","1","","575.03","1150.06","288","","1","2","2","13.317199074074074","13.491607407407407","6","3","1","0","0","0","0","0","0","1814.8002848041717"
"F","57","true","true","usa","544271","7","9","54","1","0","8","0","1","1","","2","1","","542.21","542.21","129","","1","1","1","10.501388888888888","10.74775295138889","2","1","1","0","0","0","0","0","0","3110.212073005556"
"F","62","true","false","usa","544333","10","10","74","0","0","10","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","32","false","false","usa","544364","9","9","67","0","0","9","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","47","false","false","usa","544367","13.5","8","101","3","0","5","0","3","3","","6","2","","301.93","301.93","346","","1","1","1.5","6.570590277777778","8.25527494212963","5","2.5","3","0","0","0","0","0","0","1793.723871416383"
"M","44","true","true","usa","544391","9.5","8","71","3","0","5","0","3","2","","4","3","0.15","274.055","266.64425","261","0.1","0.5","1","1","7.700596064814815","7.647533738425926","3.5","3","2","0","0","0","0","0","1","1510.312343947198"
"F","46","true","false","usa","544406","17","9","126","4","1","4","0","3","3","","6","2","0.3","321.31","243.42","819","","1","1","1","8.770069444444445","10.878880526620371","5","3","3","0","0","1","0","0","0","2216.3320945310666"
"F","56","true","false","usa","544414","14","8","99.5","3","0","5","0","3","3","","6","3","","543.55","543.55","1274","","1","1","1","6.923009259259259","7.136329571759259","3","2","3","0","0","1","0","0","1","2995.888379965241"
"F","34","true","true","usa","544425","7.5","8","54.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
